#OTU ID	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22	sample23	sample24	sample25	sample26	sample27	sample28	sample29	sample30	sample31	sample32	sample33	sample34	sample35	sample36	sample37	sample38	sample39	sample40
OTU_93	0.06012506	0.024055809	0.011579435	0.022321429	0.01179941	0.011958862	0.025536261	0.011401209	0.057883769	0.011299435	0.0599952	0	0.048738881	0.011473153	0.033860045	0.011249859	0.023758612	0.023792529	0	0.047619048	0	0	0	0.111594688	0.042332522	0	0	0.08855435	0	0	0	0	0	0	0	0	0.068329347	0.090867787	0.066956813	0
OTU_94	0	0.012027905	0.02315887	0	0.01179941	0	0	0	0	0.04519774	0.01199904	0	0	0.022946306	0	0	0	0	0.02247191	0.023809524	0.022673166	0.04715313	0.042803638	0.078116282	0.052915652	0.072158749	0.044326241	0.055346469	0.021944262	0.033222591	0.021099272	0.010350895	0	0.065559441	0.022639801	0.047744092	0.011388225	0.03407542	0.011159469	0.011055832
OTU_95	0.036075036	0.024055809	0.034738305	0.066964286	0.01179941	0.047835446	0.051072523	0.011401209	0.034730262	0.033898305	0	0.049931344	0.036554161	0.011473153	0.011286682	0.022499719	0.023758612	0.035688794	0.033707865	0.047619048	0.045346333	0.011788282	0.032102729	0.022318938	0.031749391	0.024052916	0.055407801	0.08855435	0.021944262	0.044296788	0.116045996	0.072456267	0.04719764	0.021853147	0.079239303	0	0.022776449	0.011358473	0	0.022111664
OTU_96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011286682	0	0	0	0	0	0	0	0	0	0	0	0.01108156	0	0.021944262	0.055370986	0	0	0.01179941	0	0	0	0.079717572	0.022716947	0.066956813	0.066334992
OTU_97	0.432900433	0.240558095	0.277906438	0.055803571	0.353982301	0.275053815	0.370275792	0.239425379	0.289418847	0.406779661	0.299976002	0.174759705	0.450834653	0.103258375	0.665914221	0.438744516	0.261344737	0.166547704	0.269662921	0.202380952	0.374107244	0.990215726	0.374531835	0.133913626	0.306910784	0.529164161	0.39893617	0.531326101	0.449857362	0.49833887	0.45363435	0.517544768	0.896755162	0.491695804	0.509395517	0.895201719	0.637740576	0.658791458	0.290146189	0.45328911
OTU_98	0	0	0.02315887	0.066964286	0	0	0	0	0	0	0	0.012482836	0	0.011473153	0.011286682	0	0.011879306	0.035688794	0.011235955	0.05952381	0	0	0.064205457	0	0.126997566	0.072158749	0	0.08855435	0.021944262	0.033222591	0.010549636	0.041403581	0	0	0.215078107	0.011936023	0.045552898	0.022716947	0.066956813	0.022111664
OTU_99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011788282	0	0	0.01058313	0	0	0	0	0.011074197	0.042198544	0	0	0.010926573	0.0113199	0	0	0	0	0.011055832
OTU_100	0	0.012027905	0	0	0	0.023917723	0	0	0	0.011299435	0	0	0.01218472	0	0	0	0	0	0.011235955	0	0.011336583	0	0.042803638	0.011159469	0.01058313	0	0	0	0	0.022148394	0	0.020701791	0.01179941	0	0.033959701	0	0	0	0	0.011055832
OTU_101	0.529100529	0.408948761	0.509495137	0.256696429	0.318584071	0.466395599	0.561797753	0.456048341	0.613567956	0.361581921	0.683945284	0.386967919	0.365541611	0.562184488	0.32731377	0.314996063	0.392017106	0.344991673	0.292134831	0.571428571	0.374107244	1.119886832	0.695559123	0.424059815	0.444491481	0.276608539	0.465425532	0.309940226	0.471801624	0.598006645	0.063297816	0.051754477	0.07079646	0.174825175	0.056599502	0.28646455	0.466917208	0.806451613	0.736524941	0.34273079
OTU_102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010549636	0	0	0	0.0113199	0.023872046	0	0	0	0
OTU_103	0.024050024	0	0	0.011160714	0.01179941	0	0	0.114012085	0	0.02259887	0	0	0	0.011473153	0	0.101248734	0	0	0.02247191	0	0	0	0.021401819	0	0	0	0	0.011069294	0	0	0.010549636	0.020701791	0	0.054632867	0	0	0.011388225	0	0	0.011055832
OTU_104	0.012025012	0.060139524	0.02315887	0.044642857	0.04719764	0.011958862	0.076608784	0.07980846	0.057883769	0.079096045	0.0599952	0.049931344	0.048738881	0.08031207	0.056433409	0.044999438	0.142551675	0.047585058	0.033707865	0.047619048	0.090692665	0.247553931	0.064205457	0.08927575	0.042332522	0.13229104	0.01108156	0.022138588	0.120693439	0.143964563	0.073847452	0.113859849	0.1179941	0.163898601	0.135838805	0.167104321	0.148046919	0.068150841	0.066956813	0.121614151
OTU_105	0	0.024055809	0.011579435	0.011160714	0	0.011958862	0	0.011401209	0	0	0.01199904	0.012482836	0	0.011473153	0	0.022499719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_106	0	0.012027905	0.011579435	0.033482143	0.04719764	0.095670892	0	0	0.011576754	0	0	0.012482836	0	0.045892611	0.011286682	0	0	0	0.02247191	0	0	0	0.139111825	0	0	0	0	0	0	0.011074197	0	0	0	0.010926573	0.056599502	0.011936023	0	0.011358473	0.044637875	0
OTU_107	0.024050024	0	0.011579435	0	0.02359882	0.071753169	0.038304392	0.011401209	0.046307016	0.011299435	0	0.237173886	0.036554161	0	0	0.123748453	0.047517225	0.011896265	0.011235955	0	0	0	0.139111825	0	0	0	0	0	0	0	0.021099272	0	0	0.021853147	0.0113199	0	0.022776449	0	0	0
OTU_108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25836073	0.070729695	2.118780096	2.198415355	0.264578262	0.517137703	0.277039007	0.110692938	0.800965548	0.487264673	0.042198544	0.010350895	0.212389381	3.277972028	2.331899479	0.047744092	0.27331739	0.386188096	0.133913626	0.022111664
OTU_109	0	0	0	0	0.01179941	0	0	0	0	0.011299435	0	0	0.01218472	0	0.011286682	0.011249859	0	0	0	0	0	0	0	0	0	0	0	0	0.021944262	0.022148394	0.010549636	0	0	0.010926573	0	0.011936023	0.045552898	0	0.022318938	0
OTU_110	0.048100048	0.024055809	0	0.022321429	0.10619469	0.011958862	0.102145046	0.011401209	0.057883769	0.033898305	0.0599952	0.037448508	0.097477763	0.011473153	0.169300226	0.067499156	0.023758612	0.035688794	0	0.023809524	0.476136492	0.424378168	0.128410915	0	0.01058313	0.288634997	0.132978723	0.011069294	0.340136054	0.199335548	0.126595632	0.010350895	0.224188791	0.207604895	0.181118406	0.095488183	0.284705614	0.136301681	0.022318938	0.099502488
OTU_111	0	0	0	0.011160714	0.01179941	0.011958862	0	0	0	0	0	0	0	0.011473153	0	0	0	0	0	0	0	0	0	0	0.021166261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_112	0	0.060139524	0	0	0.02359882	0.023917723	0	0	0	0	0	0	0	0	0	0	0	0.023792529	0	0	0	0	0	0	0.063498783	0	0.01108156	0.055346469	0	0	0.126595632	0.062105372	0.04719764	0	0	0.023872046	0	0.170377101	0	0
OTU_113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011788282	0	0	0	0	0	0	0	0	0	0	0	0.010926573	0	0	0	0	0	0.011055832
OTU_114	0.216450216	1.106567236	0.544233441	0.145089286	0.18879056	0.095670892	0.063840654	0.148215711	0.439916647	0.18079096	0	0.049931344	2.205434385	0.08031207	1.218961625	0.213747328	0.498930862	0.13085891	0.393258427	0.130952381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_115	0	0.072167428	0.034738305	0.022321429	0.03539823	0.083712031	0.025536261	0.034203626	0	0.079096045	0.0599952	0.049931344	0.024369441	0.022946306	0.011286682	0.033749578	0.047517225	0.023792529	0.02247191	0.047619048	0.068019499	0.648355535	0.192616372	0.066956813	1.005397397	0.901984366	0.631648936	0.785919858	0.175554093	0.265780731	0.200443085	0.983335058	0.542772861	0.371503497	0.690513923	1.026497971	0.330258513	0.579282144	0.714206004	0.85129906
OTU_116	0	0.024055809	0.034738305	0.133928571	0	0	0	0.07980846	0.046307016	0.146892655	0.395968323	0	0.085293043	0	0	0.089998875	0	0	0	0.023809524	0	0.035364847	0.032102729	0.022318938	0.063498783	0	0.033244681	0.011069294	0.581522932	0.442967885	0.010549636	0	0	0	0	0	0.113882246	0.113584734	0.066956813	0.11055832
OTU_117	0	0	0	0.011160714	0.01179941	0	0	0.011401209	0	0	0	0.012482836	0	0	0	0	0	0	0	0	0	0.023576565	0.074906367	0	0.01058313	0	0.01108156	0.011069294	0	0	0	0.010350895	0	0.043706294	0	0.011936023	0	0.011358473	0	0
OTU_118	0	0	0	0.022321429	0	0.011958862	0	0.011401209	0	0	0	0.074897017	0	0	0	0.022499719	0.011879306	0	0	0	0	0.011788282	0.01070091	0	0	0	0	0.022138588	0	0	0	0	0	0	0	0.023872046	0	0.011358473	0	0
OTU_119	0	0.012027905	0	0	0	0	0	0	0	0	0	0.012482836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.054632867	0	0	0	0.022716947	0.033478406	0
OTU_120	0	0.024055809	0.011579435	0	0.05899705	0.071753169	0.025536261	0	0	0	0	0	0.01218472	0.011473153	0.022573363	0	0	0.011896265	0.02247191	0.011904762	0	0.04715313	0	0	0.01058313	0	0	0	0	0	0	0	0	0	0	0.011936023	0	0	0	0
OTU_121	0.012025012	0.024055809	0	0.011160714	0.731563422	0.310930399	0.370275792	0	0.023153508	0.13559322	0.155987521	0.062414181	0.085293043	0.011473153	0.033860045	0.483743953	0.059396531	0.344991673	0.359550562	0.119047619	0.43079016	0.011788282	0.374531835	0.100435219	0.22224574	0.012026458	0	0.077485056	0.405968839	0.254706534	1.498048317	0.010350895	0.05899705	1.18006993	1.596105954	0	0.911057966	0.204452522	0.915076442	0.011055832
OTU_122	0	0	0.011579435	0	0.02359882	0.011958862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011336583	0	0	0.011159469	0.042332522	0	0.01108156	0.011069294	0	0.011074197	0	0.124210744	0	0.010926573	0	0.023872046	0.022776449	0.011358473	0.044637875	0.011055832
OTU_123	0	0	0	0.078125	0	0.011958862	0	0	0.011576754	0.011299435	0	0	0.060923602	0.057365764	0.033860045	0	0	0.011896265	0.078651685	0.011904762	0	0.011788282	0	0.078116282	0.084665044	0	0	0	0.021944262	0.099667774	0.073847452	0.020701791	0.03539823	0.043706294	0.022639801	0.035808069	0.159435144	0.03407542	0.223189376	0.011055832
OTU_124	0	0.012027905	0	0.011160714	0.08259587	0.035876585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021166261	0	0	0.022138588	0	0	0	0.010350895	0	0.010926573	0	0	0.034164674	0.011358473	0.022318938	0.033167496
OTU_125	0	0	0	0	0	0	0	0	0.011576754	0.011299435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012026458	0	0.044277175	0	0.011074197	0	0	0	0	0	0.023872046	0.011388225	0.011358473	0	0.011055832
OTU_126	0	0	0	0.011160714	0	0	0	0	0	0	0	0.012482836	0.01218472	0	0	0	0	0.011896265	0	0.011904762	0.011336583	0.011788282	0	0	0.01058313	0	0	0	0	0.011074197	0	0	0	0.010926573	0	0	0	0	0	0
OTU_127	0.012025012	0.012027905	0.02315887	0.011160714	0.03539823	0.023917723	0.038304392	0.011401209	0	0.06779661	0.01199904	0	0	0.022946306	0	0.022499719	0.011879306	0.011896265	0	0.011904762	0.102029248	0.117882824	0.074906367	0.156232563	0.031749391	0.072158749	0.132978723	0.08855435	0.010972131	0.088593577	0.073847452	0.041403581	0.08259587	0.098339161	0.0113199	0.095488183	0.068329347	0.113584734	0.066956813	0.011055832
OTU_128	0	0	0	0	0	0	0	0.034203626	0	0.011299435	0	0	0.097477763	0	0.022573363	0	0	0	0.011235955	0	0	0	0.042803638	0	0.01058313	0	0.01108156	0	0	0.011074197	0	0	0	0	0.0113199	0	0	0	0	0
OTU_129	0.012025012	0.012027905	0.02315887	0	0.01179941	0	0	0	0	0	0	0	0	0	0	0.011249859	0	0	0.02247191	0	0	0	0	0.011159469	0.074081913	0	0	0	0	0.022148394	0.05274818	0.051754477	0.02359882	0.03277972	0.101879103	0.047744092	0.011388225	0.011358473	0.011159469	0.033167496
OTU_130	0.036075036	0	0.02315887	0	0.01179941	0	0	0.034203626	0.011576754	0.011299435	0	0.024965672	0.01218472	0	0	0.011249859	0	0.023792529	0	0.011904762	0	0.011788282	0	0.022318938	0.01058313	0	0	0	0.032916392	0.011074197	0	0	0.02359882	0	0	0.011936023	0.011388225	0.03407542	0.011159469	0.011055832
OTU_131	0.012025012	0.012027905	0	0	0	0.047835446	0	0.022802417	0.011576754	0.02259887	0.01199904	0.012482836	0	0.011473153	0	0.067499156	0.011879306	0	0.011235955	0	0	0	0	0	0	0	0	0.011069294	0	0	0.05274818	0	0	0	0	0	0	0	0	0
OTU_132	0.637325637	0.060139524	0.162112089	0	0	0.215259507	0.1659857	0	0.092614031	0	0	0	0	0	0	0	0	0	0	0	0	0.058941412	0.117710005	0	0	0	0	0	0	0	0	0	0	0.196678322	0	0	0	0	0	0
OTU_133	0.072150072	0.108251143	0.06947661	0.033482143	0.12979351	0.035876585	0.012768131	0.057006043	0.046307016	0.06779661	0.02399808	0.087379853	0.036554161	0.045892611	0	0.022499719	0.035637919	0.095170117	0.056179775	0.083333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_134	0	0.012027905	0	0	0	0	0.025536261	0.011401209	0	0	0	0	0	0	0	0	0	0	0	0.011904762	0	0	0.021401819	0	0	0	0.01108156	0.044277175	0	0	0	0	0	0	0	0	0	0	0.011159469	0
OTU_135	0	0	0	0	0.02359882	0	0	0	0.011576754	0	0	0	0	0.011473153	0	0	0.011879306	0.011896265	0.011235955	0	0	0	0.01070091	0	0	0	0.066489362	0	0	0	0	0	0	0.021853147	0	0	0.011388225	0	0.011159469	0
OTU_136	0	0	0	0	0	0	0	0	0	0	0	0.049931344	0	0	0.011286682	0.011249859	0	0	0	0	0	0	0.01070091	0	0.01058313	0	0	0	0	0	0	0	0	0	0.022639801	0.035808069	0	0.011358473	0	0
OTU_137	0	0.048111619	0	0	0.04719764	0	0.012768131	0	0	0.06779661	0	0	0.134031924	0	0.214446953	0	0	0	0.011235955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_138	0	0	0.02315887	0	0	0.035876585	0	0.011401209	0	0	0	0.012482836	0.01218472	0	0	0	0	0.011896265	0.011235955	0.011904762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_139	0.012025012	0	0.011579435	0.022321429	0	0.095670892	0.025536261	0.022802417	0.011576754	0.02259887	0	0	0	0.011473153	0.011286682	0.033749578	0.023758612	0	0.02247191	0	0	0	0.032102729	0	0	0	0	0	0	0.011074197	0	0	0	0.010926573	0.022639801	0.011936023	0.091105797	0.022716947	0.011159469	0
OTU_140	0.036075036	0.060139524	0.04631774	0.011160714	0	0.035876585	0.012768131	0.011401209	0.034730262	0.02259887	0.01199904	0.099862689	0	0	0	0	0	0	0.033707865	0.011904762	0.034009749	0.09430626	0.064205457	0.011159469	0.275161393	0	0	0.033207881	0.032916392	0.121816168	0.010549636	0.020701791	0.01179941	0.174825175	0.135838805	0	0.102494021	0	0.011159469	0.011055832
OTU_141	0.228475228	0.240558095	0.301065308	0.200892857	0.271386431	0.334848122	0.242594484	0.262227796	0.277842093	0.15819209	0.131989441	0.337036575	0.170586085	0.504818724	0.090293454	0.157498031	0.130672369	0.226029027	0.224719101	0.178571429	0.464799909	0.353648473	0.363830926	1.2163821	0.624404699	0.396873121	0.76462766	0.442771751	0.329163924	0.476190476	0.421985442	0.279474175	0.377581121	0.152972028	0.30563731	0.095488183	0.421364309	0.522489777	0.613770785	0.309563295
OTU_142	0.012025012	0	0	0	0	0	0	0	0	0	0	0.012482836	0	0	0	0	0	0	0	0	0.011336583	0	0.01070091	0	0	0	0	0.033207881	0.010972131	0	0.010549636	0	0	0	0.056599502	0.011936023	0	0	0	0
OTU_143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023576565	0	0	0.074081913	0	0	0	0	0	0	0	0	0	0.192438307	0	0	0	0	0
OTU_144	0	0	0	0.033482143	0	0	0	0	0	0.02259887	0	0	0	0	0.011286682	0.011249859	0	0	0.02247191	0	0.011336583	0.011788282	0.01070091	0	0	0	0	0	0	0	0	0.010350895	0	0	0.022639801	0	0	0	0	0
OTU_145	0.012025012	0	0	0	0	0	0	0.022802417	0	0.02259887	0	0.024965672	0	0	0	0.011249859	0.011879306	0	0.011235955	0.011904762	0.022673166	0	0	0	0.021166261	0	0.01108156	0	0.054860654	0	0.042198544	0.020701791	0	0	0.0113199	0	0.056941123	0.011358473	0.011159469	0
OTU_146	0	0	0	0	0	0	0	0	0	0	0	0.012482836	0	0	0	0.011249859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010926573	0	0	0	0	0	0
OTU_147	0.012025012	0.012027905	0	0	0.01179941	0	0	0.034203626	0	0.011299435	0	0	0.060923602	0	0	0	0	0	0	0	0.011336583	0	0	0	0	0	0	0	0.010972131	0.011074197	0	0	0	0	0	0.011936023	0	0	0.011159469	0
OTU_148	0	0	0	0.011160714	0	0	0	0	0	0	0	0.012482836	0	0	0.011286682	0	0	0	0.011235955	0	0	0.011788282	0	0	0.01058313	0	0	0.011069294	0	0.044296788	0	0	0	0	0	0	0.068329347	0	0.022318938	0
OTU_149	0	0	0	0	0	0	0	0	0.011576754	0	0	0	0	0	0	0	0	0.011896265	0	0	0	0.070729695	0.085607277	0.290146189	0.063498783	0.396873121	0.022163121	0.066415763	0.131665569	0.188261351	0.021099272	0	0.01179941	0.03277972	0.203758207	0.131296252	0.113882246	0.056792367	0.145073095	0.121614151
OTU_150	0	0	0.02315887	0	0	0	0	0	0	0.06779661	0	0	0	0.011473153	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033207881	0	0	0	0	0	0	0	0	0	0	0	0
OTU_151	0	0.024055809	0	0	0.03539823	0	0.012768131	0	0.023153508	0	0	0	0	0	0.033860045	0	0.011879306	0	0	0	0.034009749	0.011788282	0.021401819	0	0	0.024052916	0	0	0.010972131	0.022148394	0	0	0.02359882	0.010926573	0.0113199	0.011936023	0	0	0	0
OTU_152	0	0	0	0	0	0	0	0	0	0.06779661	0.02399808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_153	0	0	0	0.044642857	0	0	0	0	0	0	0	0	0	0.057365764	0	0	0	0	0.02247191	0	0	0	0	0	0	0	0	0	0	0	0	0.082807163	0	0	0	0	0	0	0	0
OTU_154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011249859	0	0	0	0	0	0.09430626	0.053504548	0.022318938	0.01058313	0.072158749	0.088652482	0.077485056	0.021944262	0.055370986	0.010549636	0.010350895	0.07079646	0.087412587	0.022639801	0.071616138	0.091105797	0.068150841	0.078116282	0.022111664
OTU_155	0	0	0	0	0	0	0	0	0	0	0	0.012482836	0.036554161	0	0.033860045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_156	0	0	0.011579435	0.011160714	0	0.059794308	0.025536261	0.022802417	0.023153508	0.033898305	0.01199904	0.074897017	0.01218472	0.011473153	0	0.044999438	0	0.011896265	0.02247191	0	0	0	0.074906367	0.011159469	0.01058313	0.012026458	0	0.011069294	0	0.033222591	0.010549636	0.051754477	0.01179941	0	0.090559203	0.011936023	0.068329347	0.022716947	0.044637875	0.033167496
OTU_157	0.012025012	0.024055809	0	0.011160714	0	0.095670892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.058941412	0.203317282	0	0	0	0	0	0	0	0.158244541	0	0	0.196678322	0	0.035808069	0	0	0	0
OTU_158	0	0	0.011579435	0	0.01179941	0.023917723	0.012768131	0.011401209	0.011576754	0	0	0	0	0	0	0.011249859	0	0	0.02247191	0	0	0	0.021401819	0	0.01058313	0	0	0.022138588	0	0.011074197	0	0	0	0.03277972	0.056599502	0	0.034164674	0.011358473	0	0.011055832
OTU_159	0.012025012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021401819	0	0	0	0	0	0	0.011074197	0	0	0	0.021853147	0	0	0	0	0	0
OTU_160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39678041	0.011788282	0.663456394	0.65840866	0.137580696	0.20444979	0.132978723	0.055346469	0.351108185	0.166112957	0.010549636	0	0.08259587	1.169143357	0.769753226	0.023872046	0.113882246	0.170377101	0.178551501	0.011055832
OTU_161	0	0	0.02315887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.044637875	0	0	0	0.011069294	0	0	0	0.020701791	0	0	0	0.131296252	0	0	0	0
OTU_162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011336583	0	0	0	0	0	0	0	0	0	0	0	0.01179941	0	0	0	0	0	0	0
OTU_163	0	0.108251143	0.04631774	0.055803571	0.05899705	0.191341784	0	0.342036256	0	0	0	0	0	0.034419458	0.338600451	0	0	0	0.08988764	0	0.090692665	0	0	0	0.01058313	0	0	0	0	0	0.137145268	0	0	0	0	0	0	0	0	0
OTU_164	0.012025012	0.024055809	0	0	0.01179941	0.035876585	0.038304392	0.011401209	0	0.011299435	0	0.037448508	0	0.011473153	0	0.078749016	0.011879306	0	0.011235955	0.011904762	0	0.04715313	0.021401819	0.022318938	0	0.048105833	0.033244681	0	0	0	0.010549636	0	0	0	0.045279602	0.035808069	0	0	0	0
OTU_165	0.048100048	0	0.011579435	0	0.10619469	0.1554652	0.012768131	0.250826588	0	0.04519774	0.03599712	0	0	0	0	0	0	0	0	0	0.056682916	0.200400802	0.278223649	0.055797344	0.031749391	0.036079375	0	0.132831525	0.087777046	0.055370986	0	0	0	0.098339161	0	0	0.079717572	0.113584734	0.357103002	0
OTU_166	0.024050024	0	0.057897175	0.033482143	0.07079646	0.035876585	0.051072523	0.022802417	0.046307016	0	0	0	0.036554161	0.034419458	0.033860045	0.011249859	0.059396531	0	0.011235955	0.035714286	0.068019499	0.271130496	0.128410915	0.178551501	0.158746957	0.168370415	0.199468085	0.121762232	0.131665569	0.177187154	0.073847452	0.15526343	0.04719764	0.316870629	0.147158705	0.071616138	0.12527047	0.261244889	0.200870439	0.022111664
OTU_167	0	0	0	0	0	0	0	0.034203626	0	0	0	0	0	0	0	0	0	0	0	0	0.011336583	0	0.042803638	0	0	0	0	0	0	0.011074197	0.031648908	0	0.01179941	0	0	0	0	0.03407542	0	0
OTU_168	0.12025012	0.180418571	0.081056044	0.133928571	0.283185841	0.227218369	0.140449438	0.091209668	0.138921047	0.146892655	0.215982721	0.137311197	0.073108322	0.103258375	0.169300226	0.134998313	0.201948206	0.13085891	0.134831461	0.178571429	0.408116994	1.438170459	0.470840021	0.18971097	0.105831305	1.082381239	0.476507092	0.188177994	0.746104894	0.919158361	0.548581074	0.73491357	0.660766962	0.928758741	0.645234322	1.265218429	1.127434233	0.624716038	0.524495034	0.497512438
OTU_169	0.144300144	0.012027905	0.150532654	0	0.1179941	0.143506338	0.127681307	0.136814502	0.509377171	0.508474576	0.995920326	0.499313444	0.35335689	0.091785223	0.39503386	0.168747891	0.332620575	0.404472995	0.101123596	0.452380952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_170	0	0	0.011579435	0	0	0	0	0	0	0	0	0.012482836	0.01218472	0	0	0	0	0	0.011235955	0	0.011336583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045552898	0.022716947	0.044637875	0
OTU_171	0.036075036	0.060139524	0	0	0.908554572	0.191341784	0.370275792	0	0.069460523	0.13559322	0.155987521	0.012482836	0.097477763	0	0.146726862	0.629992125	0.011879306	0.606709493	0.292134831	0.071428571	0.385443827	0.035364847	0.374531835	0.167392032	0.179913218	0.012026458	0	0.08855435	0.581522932	0.387596899	1.561346134	0.010350895	0.07079646	1.5625	1.867783564	0	0.967999089	0.238527942	0.915076442	0
OTU_172	0	0	0.011579435	0	0	0	0	0	0	0	0	0	0.036554161	0	0	0	0	0	0	0	0	0	0	0.033478406	0	0	0	0.011069294	0	0	0	0	0	0	0	0	0	0	0	0
OTU_173	0	0	0	0.022321429	0.09439528	0.059794308	0	0.034203626	0.023153508	0.011299435	0	0	0.01218472	0	0	0.146248172	0	0.011896265	0.06741573	0.083333333	0	0	0.160513644	0	0	0	0	0	0	0	0	0	0	0	0.033959701	0	0.079717572	0.011358473	0.033478406	0.044223328
OTU_174	0	0	0	0	0	0	0.025536261	0	0	0.011299435	0	0	0.024369441	0	0	0.078749016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_175	0	0	0	0.044642857	0	0	0	0	0	0	0	0	0	0.183570445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_176	0	0	0.04631774	0	0	0.023917723	0	0.022802417	0.011576754	0	0	0	0	0	0	0	0	0	0.011235955	0.023809524	0	0	0	0	0.084665044	0.024052916	0.01108156	0.055346469	0.010972131	0.332225914	0.021099272	0.269123279	0	0.131118881	0	0	0.045552898	0.068150841	0	0.34273079
OTU_177	0	0	0.011579435	0	0	0	0	0	0	0	0	0.012482836	0	0.034419458	0.011286682	0	0	0	0	0	0	0.011788282	0.01070091	0	0	0	0.033244681	0	0	0.044296788	0.021099272	0	0	0	0.0113199	0	0	0.011358473	0.022318938	0
OTU_178	0	0	0	0.022321429	0	0	0	0	0	0	0	0	0	0.022946306	0	0	0	0	0.011235955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0113199	0	0	0	0	0
OTU_179	0	0	0	0	0	0	0	0	0.023153508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021944262	0	0	0	0	0	0	0	0	0	0	0
OTU_180	0	0	0.011579435	0	0	0	0	0.011401209	0	0.011299435	0	0.024965672	0	0	0	0.011249859	0	0.011896265	0	0	0	0	0.032102729	0	0	0	0	0	0	0	0.010549636	0	0.01179941	0.010926573	0	0	0	0	0.011159469	0
OTU_181	0.024050024	0	0.04631774	0.055803571	0	0.095670892	0.025536261	0.045604834	0	0.011299435	0	0.012482836	0.073108322	0.034419458	0	0	0	0	0	0	0	0.023576565	0.096308186	0	0	0	0.01108156	0.011069294	0.010972131	0.099667774	0	0	0	0.03277972	0	0.011936023	0.091105797	0.045433894	0.133913626	0.077390824
OTU_182	0	0	0.011579435	0.011160714	0.07079646	0.023917723	0.012768131	0.022802417	0.023153508	0	0	0.037448508	0.024369441	0.045892611	0.056433409	0	0	0	0	0	0	0.011788282	0	0	0.01058313	0	0	0.055346469	0	0	0	0	0	0	0	0	0	0	0	0
OTU_183	0	0.012027905	0	0	0	0	0	0	0.011576754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01058313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_184	0	0	0	0	0	0	0	0	0	0	0	0.024965672	0	0	0	0	0	0.011896265	0	0	0	0	0.01070091	0	0	0	0.01108156	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_185	0	0.012027905	0	0	0	0.011958862	0	0.022802417	0	0.011299435	0.01199904	0.012482836	0.01218472	0	0.011286682	0	0.011879306	0	0	0	0	0.035364847	0.01070091	0	0	0	0.01108156	0	0.021944262	0.011074197	0	0	0	0	0	0.023872046	0	0.011358473	0.011159469	0
